"Adiposity","Protein","estimate","sterror","z_value","p_value","n"
"arm_fat_free_mass_left_f23125_0_0","AGT",-0.0130585028238228,0.00273332550119126,-4.77751472268177,1.78053645128369e-06,43486
"arm_fat_free_mass_left_f23125_0_0","AGXT",0.0562699444974772,0.00255170193918998,22.0519268466519,2.98318249251381e-107,49961
"arm_fat_free_mass_left_f23125_0_0","AHCY",0.0359431556919127,0.00254734088814066,14.1100689975373,4.02133278247763e-45,49961
"arm_fat_free_mass_left_f23125_0_0","AHNAK",0.114999389964131,0.00276810465510123,41.544451634877,0,42299
"arm_fat_free_mass_left_f23125_0_0","AHNAK2",0.0706848605932395,0.00275819428318354,25.6272232250638,9.55461299592917e-144,42299
"arm_fat_free_mass_left_f23125_0_0","AHSA1",0.00104809104048581,0.00270658823854789,0.387236974416221,0.698582687076976,43240
"arm_fat_free_mass_left_f23125_0_0","AHSG",0.0404950664115859,0.00268112845627337,15.1037397394498,2.06738857283278e-51,43486
"arm_fat_free_mass_left_f23125_0_0","AHSP",0.0182447046891288,0.00268089063654179,6.80546399037879,1.01859572037679e-11,49888
"arm_fat_free_mass_left_f23125_0_0","AIDA",-0.00743529450476101,0.00271831777458291,-2.7352558167714,0.00623578303685569,42257
"arm_fat_free_mass_left_f23125_0_0","AIF1",0.018009604109755,0.00256213908805964,7.02912819748361,2.10550373858039e-12,48780
"arm_fat_free_mass_left_f23125_0_0","AIF1L",0.0200301911752946,0.00272156327589584,7.3598109412692,1.87511531166249e-13,42299
"arm_fat_free_mass_left_f23125_0_0","AIFM1",0.0468341490604123,0.00253905487630189,18.445504859913,1.01630802121868e-75,49643
"arm_fat_free_mass_left_f23125_0_0","AK1",0.0216911497869116,0.00262110450294235,8.27557610257886,1.3096028691876e-16,49961
"arm_fat_free_mass_left_f23125_0_0","AK2",0.00124215856234971,0.00271899698145976,0.456844406529215,0.647785176674416,43340
"arm_fat_free_mass_left_f23125_0_0","AKAP12",-0.0104247197554947,0.00273972917565724,-3.80501833835233,0.000141992451123377,42491
"arm_fat_free_mass_left_f23125_0_0","AKR1B1",0.00513371610561391,0.00255298588384362,2.0108674074942,0.0443449596045816,48780
"arm_fat_free_mass_left_f23125_0_0","AKR1B10",0.0351182986433538,0.00272970706290241,12.8652261338305,8.32013549790724e-38,42257
"arm_fat_free_mass_left_f23125_0_0","AKR1C4",0.0261694747554049,0.0025276866040232,10.3531326683269,4.29888575431226e-25,49046
"arm_fat_free_mass_left_f23125_0_0","AKR7L",0.0469706134870074,0.00274838694337336,17.0902476451718,2.91310321754787e-65,42181
"arm_fat_free_mass_left_f23125_0_0","AKT1S1",0.0123988852818805,0.00259100097847744,4.78536495542604,1.71175937331353e-06,48784
"arm_fat_free_mass_left_f23125_0_0","AKT2",0.0016291794141806,0.00272433720475094,0.598009457617615,0.549836748020276,43366
"arm_fat_free_mass_left_f23125_0_0","AKT3",0.000804914853509856,0.00257691766114392,0.312355674240886,0.754771575662715,48546
"arm_fat_free_mass_left_f23125_0_0","ALCAM",0.0188880858474174,0.00269552512782424,7.00720080567876,2.4616675607664e-12,50574
"arm_fat_free_mass_left_f23125_0_0","ALDH1A1",0.0868688237782984,0.00261849090100314,33.1751482294703,9.79470712711527e-239,49970
"arm_fat_free_mass_left_f23125_0_0","ALDH2",0.00825616637942621,0.0026854012246037,3.07446287868757,0.00211013445409978,43240
"arm_fat_free_mass_left_f23125_0_0","ALDH3A1",0.0178790040443978,0.00259273104077642,6.89581902758556,5.41924309314854e-12,49800
"arm_fat_free_mass_left_f23125_0_0","ALDH5A1",0.00989639585185638,0.00268921338706152,3.68003368548975,0.000233485642311332,43366
"arm_fat_free_mass_left_f23125_0_0","ALMS1",0.00171824701004219,0.00270848261900031,0.634394696864027,0.525826675296815,42648
"arm_fat_free_mass_left_f23125_0_0","ALPI",0.0137897737278142,0.00273319382655132,5.04529667594553,4.54696515844118e-07,42181
"arm_fat_free_mass_left_f23125_0_0","ALPP",-0.0144096777833471,0.00254680640845416,-5.65793997357394,1.54041308638156e-08,49723
"arm_fat_free_mass_left_f23125_0_0","AMBN",-0.0156404133781854,0.00253270841712866,-6.17537071082073,6.65254307066348e-10,49027
"arm_fat_free_mass_left_f23125_0_0","AMBP",0.0865176409574696,0.00264576797260925,32.7003886407114,4.24506443540432e-232,50304
"arm_fat_free_mass_left_f23125_0_0","AMDHD2",0.00367915459000187,0.00268048701743797,1.37256944953176,0.169893324444456,43455
"arm_fat_free_mass_left_f23125_0_0","AMFR",0.0170010176244192,0.0025360351759429,6.70377831730909,2.05305232988158e-11,48784
"arm_fat_free_mass_left_f23125_0_0","AMIGO1",-0.00643370052596852,0.00272372209294176,-2.36209874077857,0.0181763125938168,42257
"arm_fat_free_mass_left_f23125_0_0","AMIGO2",0.00462164703050537,0.0025258445221978,1.82974327591786,0.0672943249002903,49723
"arm_fat_free_mass_left_f23125_0_0","AMN",0.0443768580048266,0.00253306918203205,17.5190075026799,1.66108362011011e-68,49027
"arm_fat_free_mass_left_f23125_0_0","AMOT",0.0975999291457523,0.00290045447828558,33.6498744856849,5.28644436565217e-245,42491
"arm_fat_free_mass_left_f23125_0_0","AMOTL2",0.0167540442078286,0.00270465663724869,6.19451799429581,5.89914449108247e-10,43082
"arm_fat_free_mass_left_f23125_0_0","AMPD3",0.00832329369971587,0.00281820601319784,2.95340144075251,0.00314461775586192,43340
"arm_fat_free_mass_left_f23125_0_0","AMY1A_AMY1B_AMY1C",-0.0914585549853751,0.00280134689261887,-32.6480648385085,8.20486637565011e-231,40760
"arm_fat_free_mass_left_f23125_0_0","AMY2A",-0.0972215526763357,0.00255749734731146,-38.0143317757646,1.45439270101134e-311,48027
"arm_fat_free_mass_left_f23125_0_0","AMY2B",-0.0932297701608165,0.00259098065370111,-35.9824262013079,1.10830389948954e-279,46556
"arm_fat_free_mass_left_f23125_0_0","ANG",0.0400017927402706,0.00262256962865469,15.2529001721073,2.0696050215097e-52,49831
"arm_fat_free_mass_left_f23125_0_0","ANGPT1",0.00196796712019462,0.00252539000185842,0.779272555425658,0.435822885868992,49769
"arm_fat_free_mass_left_f23125_0_0","ANGPT2",0.0637382406823033,0.00255390192408006,24.9571998365843,1.21311065131767e-136,50376
"arm_fat_free_mass_left_f23125_0_0","ANGPTL1",-0.018763647480831,0.00258664315462942,-7.25405336536233,4.10423636621706e-13,49250
"arm_fat_free_mass_left_f23125_0_0","ANGPTL2",0.11705891577663,0.00249985953598879,46.8261972688512,0,50008
"arm_fat_free_mass_left_f23125_0_0","ANGPTL3",0.00792074445097025,0.00275587796496783,2.87412742931914,0.00405316351470643,49992
"arm_fat_free_mass_left_f23125_0_0","ANGPTL4",0.0714510359173338,0.00256017475763177,27.9086557292003,4.23620860669651e-170,50090
"arm_fat_free_mass_left_f23125_0_0","ANGPTL7",0.0243027484054788,0.00257230218277102,9.44785903003769,3.60090806909116e-21,50376
"arm_fat_free_mass_left_f23125_0_0","ANK2",0.00116996238442513,0.00272826536830816,0.428830127016067,0.668049052911359,42016
"arm_fat_free_mass_left_f23125_0_0","ANKMY2",0.00791191657735086,0.00277895294756614,2.84708547666497,0.00441428312434104,42181
"arm_fat_free_mass_left_f23125_0_0","ANKRA2",-0.00344383317050142,0.00273336633382001,-1.25992375331868,0.207703895678986,41880
"arm_fat_free_mass_left_f23125_0_0","ANKRD54",0.00946711602824389,0.00260267000580443,3.63746306951342,0.000275620473173867,48780
"arm_fat_free_mass_left_f23125_0_0","ANP32C",0.000432937473655464,0.00271625163465697,0.15938783731653,0.873364082474515,42299
"arm_fat_free_mass_left_f23125_0_0","ANPEP",0.00846192608948959,0.00254175904462558,3.32916139607406,0.000871707827137112,50077
"arm_fat_free_mass_left_f23125_0_0","ANXA1",0.0253533661587,0.00280542859943481,9.03725233420941,1.67285235430718e-19,42248
"arm_fat_free_mass_left_f23125_0_0","ANXA10",-0.0118351218318012,0.00260996271287871,-4.53459421983365,5.78515672060399e-06,48784
"arm_fat_free_mass_left_f23125_0_0","ANXA11",0.00329579834283804,0.0025387505017939,1.29819702271224,0.194225656993664,49803
"arm_fat_free_mass_left_f23125_0_0","ANXA2",0.0485842919094659,0.0027790624696448,17.482259733325,3.43118401460741e-68,41653
"arm_fat_free_mass_left_f23125_0_0","ANXA3",0.0128022693909248,0.00255515625317635,5.01036653825384,5.45103228222804e-07,50310
"arm_fat_free_mass_left_f23125_0_0","ANXA4",-0.00918205419026066,0.00255062305877136,-3.59992597051313,0.000318617363547393,49730
"arm_fat_free_mass_left_f23125_0_0","ANXA5",0.0180554063682421,0.00255619825844119,7.06338262637443,1.64674153327639e-12,48628
"arm_fat_free_mass_left_f23125_0_0","AOC1",0.0129636385367863,0.00252256327261026,5.13907368649352,2.7715381724311e-07,49027
"arm_fat_free_mass_left_f23125_0_0","AOC3",-0.0160582379947401,0.002627274624528,-6.11212769492076,9.90343821680334e-10,50156
"arm_fat_free_mass_left_f23125_0_0","AP1G2",0.0232024551950455,0.00274717931747659,8.44591943723498,3.10920700048657e-17,43240
"arm_fat_free_mass_left_f23125_0_0","AP2B1",0.00572715202255297,0.00275587523518381,2.07816085047514,0.0377005727794183,42257
"arm_fat_free_mass_left_f23125_0_0","AP3B1",0.0261922149345956,0.00273657389513257,9.57117035325908,1.1106900041355e-21,43257
"arm_fat_free_mass_left_f23125_0_0","AP3S2",0.0218794711827543,0.00272685006009041,8.02371626624345,1.05152667513823e-15,43340
"arm_fat_free_mass_left_f23125_0_0","APBB1IP",0.0708825697409325,0.00256202575794405,27.6666108922393,3.28503255541926e-167,49723
"arm_fat_free_mass_left_f23125_0_0","APCS",0.106478451895498,0.00287237047940722,37.0698879754092,3.97380012680375e-296,43134
"arm_fat_free_mass_left_f23125_0_0","APEX1",0.0445341386605242,0.00261457272799475,17.0330464261668,7.11307749043172e-65,50218
"arm_fat_free_mass_left_f23125_0_0","APLP1",-0.115431914260305,0.00250028652894644,-46.1674743770046,0,49961
"arm_fat_free_mass_left_f23125_0_0","APOA1",-0.0839293135974552,0.00277440438343576,-30.2512907269556,5.84912552513581e-199,43522
"arm_fat_free_mass_left_f23125_0_0","APOA2",-0.0901457456337564,0.00275020915344793,-32.7777781994293,8.50565851700666e-233,43486
"arm_fat_free_mass_left_f23125_0_0","APOA4",-0.00478088123599272,0.00273490275342937,-1.74809917098436,0.0804539133537787,43522
"arm_fat_free_mass_left_f23125_0_0","APOB",0.00260615239658148,0.00267919311363891,0.972737793074488,0.330689051889638,43486
"arm_fat_free_mass_left_f23125_0_0","APOBR",-0.0180106979156943,0.00273623063078651,-6.58230257093396,4.68624197697599e-11,42299
"arm_fat_free_mass_left_f23125_0_0","APOC1",-0.0719578625569007,0.0028064603667514,-25.6400779463688,6.46317083428951e-144,43438
"arm_fat_free_mass_left_f23125_0_0","APOD",-0.108890617363459,0.00272883140795621,-39.9037540560316,0,41557
"arm_fat_free_mass_left_f23125_0_0","APOE",0.00487736777370492,0.00270588961311364,1.80250064528412,0.0714735944691903,43522
"arm_fat_free_mass_left_f23125_0_0","APOF",-0.195064139992001,0.00313987399144403,-62.1248306535673,0,43486
"arm_fat_free_mass_left_f23125_0_0","APOH",0.0163881444900012,0.00252547767927482,6.48912664106659,8.71411439142571e-11,49970
"arm_fat_free_mass_left_f23125_0_0","APOL1",0.00377208638713664,0.00285131830510042,1.322927145801,0.185866568990898,43486
"arm_fat_free_mass_left_f23125_0_0","APOM",-0.115742738981618,0.0025144046538668,-46.0318663519899,0,50073
"arm_fat_free_mass_left_f23125_0_0","APP",0.0041336475267899,0.00251545261278199,1.64330168884328,0.100326834728725,49893
"arm_fat_free_mass_left_f23125_0_0","APPL2",-0.00324974769057173,0.00278476394162513,-1.16697420632186,0.243227340743554,42491
"arm_fat_free_mass_left_f23125_0_0","APRT",0.0143367640786483,0.00258758233703606,5.54060207995943,3.02965018863581e-08,49492
"arm_fat_free_mass_left_f23125_0_0","ARAF",0.00418919578133722,0.00273523240858193,1.53156849421402,0.125636375602509,42648
"arm_fat_free_mass_left_f23125_0_0","AREG",0.00133989012386234,0.00256204523422209,0.522976763237817,0.60099275569998,49723
"arm_fat_free_mass_left_f23125_0_0","ARF6",0.0179937626807583,0.00272150574343919,6.61169381109569,3.84359747896041e-11,43257
"arm_fat_free_mass_left_f23125_0_0","ARFIP1",-0.000946409596823451,0.0027235955779593,-0.34748536254144,0.728228401018391,43366
"arm_fat_free_mass_left_f23125_0_0","ARG1",-0.00370344060129049,0.00262580254343838,-1.41040331099725,0.158426898119883,49646
"arm_fat_free_mass_left_f23125_0_0","ARG2",-0.00199766969786852,0.00269401112073042,-0.741522439345721,0.458380761898119,43240
"arm_fat_free_mass_left_f23125_0_0","ARHGAP1",-0.0090351414159535,0.00257185115321733,-3.51308877446143,0.000443330328533279,48780
"arm_fat_free_mass_left_f23125_0_0","ARHGAP25",0.0138694358896335,0.00257070395154334,5.39518985891275,6.87693680973731e-08,48780
"arm_fat_free_mass_left_f23125_0_0","ARHGAP30",-0.0104036545891291,0.00270647113294118,-3.8439924455515,0.000121224414286179,42648
"arm_fat_free_mass_left_f23125_0_0","ARHGAP45",0.0105003947470508,0.00277385965657953,3.78548162021973,0.000153622095360757,42491
"arm_fat_free_mass_left_f23125_0_0","ARHGAP5",-0.00356932534169349,0.00273934816108812,-1.30298345876403,0.192587578879395,41880
"arm_fat_free_mass_left_f23125_0_0","ARHGEF1",0.0201355948849666,0.00273144976826895,7.37176100358144,1.71388291358222e-13,43340
"arm_fat_free_mass_left_f23125_0_0","ARHGEF10",0.00867546496234317,0.00274322131363679,3.16251004584161,0.00156523200568538,43366
"arm_fat_free_mass_left_f23125_0_0","ARHGEF12",0.0160496182016402,0.0025720595807572,6.23998694342661,4.41116299015517e-10,49882
"arm_fat_free_mass_left_f23125_0_0","ARHGEF5",0.0099432004473127,0.00273853813858188,3.63084242181183,0.000282833284205674,42039
"arm_fat_free_mass_left_f23125_0_0","ARID3A",-0.00813437041988254,0.00272872746240425,-2.98101240668257,0.00287461743391871,42039
"arm_fat_free_mass_left_f23125_0_0","ARID4B",0.00843170197715051,0.00254879915455324,3.308107648297,0.000939966744895732,48784
"arm_fat_free_mass_left_f23125_0_0","ARL13B",0.0147644465437561,0.00276006503246094,5.3493111104675,8.8750856315887e-08,42016
"arm_fat_free_mass_left_f23125_0_0","ARL2BP",-0.00235339924586289,0.00276007621483303,-0.852657340842763,0.393854218561492,42016
"arm_fat_free_mass_left_f23125_0_0","ARMCX2",-0.000714165706119467,0.0027335765150881,-0.261256892637757,0.793895687989831,42039
"arm_fat_free_mass_left_f23125_0_0","ARNT",-0.00235916792939912,0.00253010754939536,-0.932437804852571,0.351114910073052,49027
"arm_fat_free_mass_left_f23125_0_0","ARNTL",0.00694329033792115,0.00273045604683604,2.5429050015168,0.010997068947325,42016
"arm_fat_free_mass_left_f23125_0_0","ARSA",0.0681660195088085,0.00256430241787236,26.5826756757368,1.2904538020876e-154,49970
"arm_fat_free_mass_left_f23125_0_0","ARSB",0.026870902938598,0.00253645128578883,10.5938967127615,3.39228160594167e-26,49723
"arm_fat_free_mass_left_f23125_0_0","ART3",-0.0666433120133724,0.00274033015720166,-24.3194462675353,6.93530018486694e-130,50156
"arm_fat_free_mass_left_f23125_0_0","ART5",-0.00448875727000737,0.00272517260361406,-1.64714604280642,0.0995355116689529,42039
"arm_fat_free_mass_left_f23125_0_0","ARTN",0.00672122225286795,0.00252797120956526,2.65874161360557,0.00784585750456467,49027
"arm_fat_free_mass_left_f23125_0_0","ASAH1",0.0326737843637108,0.00272514041379542,11.9897617745886,4.54007256019667e-33,43047
"arm_fat_free_mass_left_f23125_0_0","ASAH2",0.0809108291799864,0.00256345214523237,31.5632298151024,1.67109047175227e-216,49573
"arm_fat_free_mass_left_f23125_0_0","ASGR1",0.130009574236051,0.00253157954302965,51.3551211906473,0,49573
"arm_fat_free_mass_left_f23125_0_0","ASGR2",0.0316128178735368,0.00275447354050103,11.4769001802742,1.90691581779037e-30,43486
"arm_fat_free_mass_left_f23125_0_0","ASPN",-0.0115392055969766,0.00276826518616,-4.16838879984011,3.07354262309051e-05,43451
"arm_fat_free_mass_left_f23125_0_0","ASPSCR1",0.0118967105455775,0.00274648900017706,4.33160684233963,1.48357486240806e-05,43366
"arm_fat_free_mass_left_f23125_0_0","ASRGL1",-0.00179202090317725,0.00276949924351427,-0.647055928025214,0.51759926158691,42299
"arm_fat_free_mass_left_f23125_0_0","ASS1",0.0496437355329971,0.00286520974112984,17.3263879500217,5.09227885032955e-67,42016
"arm_fat_free_mass_left_f23125_0_0","ATF2",0.00913049550901865,0.0025272884627463,3.61276349874873,0.000303255383721871,48784
"arm_fat_free_mass_left_f23125_0_0","ATF4",-0.0045167898825956,0.00272327655901164,-1.65858655363114,0.0972066281022145,41880
"arm_fat_free_mass_left_f23125_0_0","ATG16L1",0.0201578261037596,0.00274357276629106,7.34729049341393,2.05827741000225e-13,43257
"arm_fat_free_mass_left_f23125_0_0","ATG4A",0.00700251494042175,0.00263043811585944,2.66210974445746,0.00776780309954871,48780
"arm_fat_free_mass_left_f23125_0_0","ATOX1",0.0159868706203314,0.00253233897602089,6.31308476934308,2.7581331499103e-10,50098
"arm_fat_free_mass_left_f23125_0_0","ATP1B1",-0.00470428053816186,0.00273276696361878,-1.72143494150426,0.0851792955968971,42016
"arm_fat_free_mass_left_f23125_0_0","ATP1B2",-0.00991299996638118,0.00273108373249459,-3.62969463309958,0.00028409364019772,42016
"arm_fat_free_mass_left_f23125_0_0","ATP1B3",0.000321430197605458,0.0027230110450284,0.11804219383991,0.906034790472234,42016
"arm_fat_free_mass_left_f23125_0_0","ATP1B4",-0.00329724234968262,0.00273190428700693,-1.20693919086568,0.22746238608902,41880
"arm_fat_free_mass_left_f23125_0_0","ATP2B4",-0.00789215785943736,0.00273296029172431,-2.88776894539435,0.00388182880620784,42016
"arm_fat_free_mass_left_f23125_0_0","ATP5F1D",-0.00296742037512829,0.00274128145298919,-1.08249387230651,0.279039354411347,42016
"arm_fat_free_mass_left_f23125_0_0","ATP5IF1",0.00892027617949797,0.00251840263335313,3.54203734595887,0.000397409491713021,50172
